what,kind,bundleId,bundleVersion,description,time
started,bundle,ch.ethz.iks.slp,1.0.0.RC4_v200806091030,ch.ethz.iks.slp,1238123470217
started,bundle,org.eclipse.ecf.provider.jslp,2.0.0.v20080916-1301,org.eclipse.ecf.provider.jslp,1238123470218
started,bundle,ch.ethz.iks.r_osgi.remote,1.0.0.RC2_v20080916-1301,ch.ethz.iks.r_osgi.remote,1238123470249
started,bundle,org.eclipse.ecf.provider.r_osgi,2.0.0.v20080916-1301,org.eclipse.ecf.provider.r_osgi,1238123470250
started,bundle,org.eclipse.ecf.identity,2.0.0.v20080611-1715,org.eclipse.ecf.identity,1238123470251
started,bundle,org.eclipse.ecf.provider,1.3.0.v20080916-1301,org.eclipse.ecf.provider,1238123470297
started,bundle,org.eclipse.ecf.sharedobject,1.3.0.v20080916-1301,org.eclipse.ecf.sharedobject,1238123470301
started,bundle,org.eclipse.ecf.provider.discovery,2.0.0.v20080916-1301,org.eclipse.ecf.provider.discovery,1238123470305
started,bundle,org.eclipse.ecf.presence.collab.ui,1.2.0.v20080916-1301,org.eclipse.ecf.presence.collab.ui,1238123470336
started,bundle,org.eclipse.ecf,2.0.0.v20080611-1715,org.eclipse.ecf,1238123470340
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1238123480879
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1238123481168
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1238123481303
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238123483138
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238123539634
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1238123544819
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1238123549393
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1238123549562
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1238123558086
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1238123558138
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238123560251
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1238123565941
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238123566214
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1238123567065
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238123567790
