what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238675945580
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238675945936
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238675946014
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238675946467
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238675946650
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238675950924
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1238675954891
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1238675955101
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1238675955169
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238675956745
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238675964245
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238675965547
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238676047423
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238676048188
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1238676048726
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1238676051661
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1238676051897
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238676072819
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238676078397
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1238676082677
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238676085417
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238676089493
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1238676090294
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1238676090958
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1238676092785
